iter,grad_match
362,90.58905792
363,90.43086243
364,90.54225922
365,90.33408356
366,90.08785248
367,89.68083191
368,89.57811737
369,89.69636536
370,89.41398621
371,89.26663971
372,89.11798859
373,88.95253754
374,88.23175049
375,88.41794586
376,88.28537750
377,87.80620575
378,87.53822327
379,87.18203735
380,86.89306641
381,86.95467377
382,86.69570923
383,86.39062500
384,86.02059174
385,85.22762299
386,85.42252350
387,85.36977386
388,85.23535156
389,85.03572845
390,84.77673340
391,84.46253967
392,84.21173859
393,83.95483398
394,83.59458160
395,83.44377136
396,83.47724152
397,83.08920288
398,83.10636902
399,82.88119507
400,81.81938934
401,81.26976776
402,80.40229034
403,79.96986389
404,80.16708374
405,80.17990875
406,80.03594971
407,79.90752411
408,79.74539948
409,79.39080048
410,79.26337433
411,78.99511719
412,78.82420349
413,79.03975677
414,78.79006958
415,78.74732208
416,78.41780853
417,78.41558075
418,78.33963013
419,77.84333801
420,77.61642456
421,77.36165619
422,77.18909454
423,76.86562347
424,77.04763794
425,76.90892029
426,76.83838654
427,76.82368469
428,76.60604858
429,76.37679291
430,76.11103058
431,76.10810089
432,75.79069519
433,75.91003418
434,75.99031830
435,75.83029938
436,75.80825043
437,75.63219452
438,75.70462799
439,75.42132568
440,75.13363647
441,75.06072998
442,75.08763885
443,74.95336151
444,73.09056854
445,72.94614410
446,72.51467133
447,73.11834717
448,72.66390991
449,71.30123138
450,71.35065460
451,72.11776733
452,71.85680389
453,71.55293274
454,71.24394226
455,70.79371643
456,70.62643433
457,70.44594574
458,70.27839661
459,70.21224976
460,69.81856537
461,69.84970093
462,69.66162872
463,69.37041473
464,69.07244873
465,69.01481628
466,68.86138153
467,68.62815094
468,68.28061676
469,68.12879944
470,67.91612244
471,67.78697205
472,67.57343292
473,67.43019867
474,67.35346222
475,67.25839996
476,66.18195343
477,65.93243408
478,65.60370636
479,65.57209778
480,65.71547699
481,65.76031494
482,65.76475525
483,65.39540863
484,65.13383484
485,64.72898865
486,64.66461182
487,64.54887390
488,64.21541595
489,63.55326080
490,63.46478653
491,63.31190109
492,63.40213013
493,63.22499084
494,63.19834900
495,63.61082077
496,63.57936859
497,62.88545990
498,62.55233002
499,62.34297562
500,62.68394470
501,62.31150436
502,62.00395203
503,61.83339691
504,61.46215057
505,61.59349442
506,61.98892975
507,61.75244522
508,61.58291626
509,61.77612305
510,61.58836365
511,61.18553925
512,60.84088898
513,60.77720642
514,60.75986862
515,60.58915329
516,60.56402969
517,60.46861267
518,60.49728775
519,60.33279419
520,59.61488342
521,59.64559174
522,60.12227249
523,59.75204849
524,59.71710205
525,59.40708542
526,59.42584229
527,59.53264618
528,59.57110977
529,59.43483734
530,59.28913116
531,59.27439880
532,59.34273148
533,59.26564026
534,59.08309174
535,58.87101746
536,59.01696396
537,58.98006439
538,58.72903061
539,58.52779770
540,58.51206589
541,58.67630005
542,58.36225510
543,58.22264862
544,58.09938812
545,58.17644119
546,58.10743713
547,58.05801392
548,57.83852386
549,57.85956573
550,57.65057755
551,57.66443253
552,57.38084412
553,57.33356476
554,57.08918381
555,57.11109924
556,57.10231400
557,57.13334656
558,56.77449417
559,56.83297729
560,56.83143997
561,56.74407578
562,56.56534195
563,56.66746140
564,56.62582016
565,56.44614029
566,56.38970566
567,56.47948837
568,56.36886978
569,56.18286514
570,56.31818771
571,56.09084320
572,56.15993500
573,56.03053284
574,56.11494064
575,56.11259079
576,56.26300430
577,56.12792587
578,55.94833374
579,55.89161301
580,55.63509369
581,55.76271057
582,55.75993729
583,55.71006012
584,55.57747269
585,55.95664978
586,55.71988678
587,55.08717346
588,55.26101685
589,55.86215973
590,55.95410919
591,55.91941071
592,55.18803024
593,55.19639587
594,55.71592712
595,55.59412384
596,54.77133942
597,54.82311630
598,55.54868317
599,55.52716064
600,54.88822174
601,55.56062317
602,55.46969604
603,54.84883881
604,55.47211456
605,54.88584137
606,54.96683121
607,55.44195175
608,55.23677826
609,54.48371887
610,54.68734360
611,54.87197876
612,55.03622818
613,54.45437241
614,54.53639603
615,54.51062775
616,55.13877869
617,54.31317520
618,54.14631271
619,54.06412506
620,54.00986099
621,54.43717575
622,54.25025558
623,55.74229431
624,58.75355911
625,60.00449371
626,54.07732391
627,54.97360229
628,66.74134827
629,55.80643845
630,63.16688538
631,62.94650269
632,57.11238098
633,55.01340103
634,55.70555496
635,67.94356537
636,52.91179657
637,60.99476624
638,62.73995972
639,59.01551056
640,53.94732666
641,53.58469772
642,54.53280640
643,53.82459641
644,53.42667007
645,53.77070999
646,53.15167236
647,52.74087524
648,53.80904770
649,61.77732849
650,52.69973373
651,54.62962341
652,54.34938049
653,52.11133575
654,50.09814453
655,56.08701324
656,52.17950821
657,53.62924576
658,55.08764267
659,54.27617645
660,51.80380630
661,51.72703171
662,54.98770523
663,49.97086716
664,52.40431213
665,52.61632919
666,51.65327072
667,50.47248459
668,49.69029617
669,56.77955627
670,49.58741379
671,50.55509567
672,53.49298477
673,53.12880325
674,51.92490005
675,50.03753281
676,50.18355179
677,49.61443329
678,51.07764435
679,51.39226151
680,51.13888550
681,51.33624649
682,51.14909744
683,52.65504456
684,51.78207397
685,49.65039825
686,50.41259003
687,50.53994370
688,49.19227219
689,49.41460037
690,49.36888504
691,53.44993591
692,49.72734833
693,50.60026932
694,51.46319199
695,50.98197556
696,49.42223740
697,50.32269287
698,51.02466583
699,49.13885880
700,49.23932266
701,50.17097473
702,50.24504471
703,47.84158325
704,47.50862885
705,50.56682968
706,49.07661819
707,49.43722534
708,48.88943863
709,48.62073135
710,47.69440079
711,47.63574982
712,51.31357574
713,47.59947586
714,48.02529144
715,49.63286591
716,49.66253281
717,49.37536240
718,47.65452194
719,47.20729065
720,53.81219482
721,47.38361740
722,47.37396622
723,50.22769165
724,50.12989044
725,47.37626266
726,46.57141876
727,47.17261505
728,51.18024063
729,46.72785950
730,48.60597610
731,49.01919937
732,47.56484985
733,46.78584671
734,46.57943726
735,51.38346100
736,46.46050262
737,48.31171799
738,48.85919571
739,47.11782074
740,47.05576324
741,46.51541519
742,47.04586792
743,45.91178131
744,55.92674255
745,48.60572052
746,49.75203323
747,49.59080124
748,47.04056168
749,46.73294067
750,46.90150070
751,45.41522598
752,52.80145264
753,48.35296631
754,48.96255875
755,50.14027023
756,50.01765823
757,47.51208115
758,45.92586136
759,45.55010605
760,54.83950424
761,47.08488083
762,49.36909103
763,51.01298141
764,50.54166412
765,48.04476547
766,46.72975159
767,45.68959808
768,53.49139023
769,46.35541534
770,47.77606201
771,50.65213776
772,50.34559631
773,47.86182404
774,47.03435135
775,45.61260605
776,54.29827499
777,47.16411591
778,49.89660645
779,50.47933578
780,50.29922104
781,47.70962906
782,46.57934189
783,46.10042572
784,45.61080933
785,52.62717438
786,48.06221771
787,50.54734421
788,50.24374771
789,47.65622711
790,46.87849426
791,45.79615784
792,45.94598007
793,46.13033295
794,52.34700394
795,48.52218628
796,49.87920761
797,50.69301224
798,48.43599319
799,47.56676865
800,46.74942398
801,45.62221909
802,51.87754440
803,48.43767929
804,48.66461182
805,49.22483063
806,49.59664917
807,47.53943253
808,47.35262680
809,46.09655380
810,53.63079834
811,46.92406845
812,48.95300674
813,48.61912918
814,48.00078964
815,48.73897934
816,47.10794830
817,46.57439041
818,44.80678558
819,54.40616989
820,46.66163635
821,48.18676758
822,50.62813950
823,50.26831436
824,46.89059448
825,46.49396133
826,46.95706940
827,50.96944046
828,46.60358810
829,46.94625092
830,47.68035889
831,47.91994858
832,46.63795090
833,45.54269409
834,44.61337662
835,54.31879044
836,45.64286041
837,48.75291443
838,47.05218887
839,47.10193253
840,46.90261841
841,46.40721893
842,45.58016205
843,44.87792587
844,53.64434433
845,47.58159637
846,48.68288803
847,47.54314423
848,47.18841553
849,46.26941681
850,45.95094299
851,45.94351196
852,45.60664368
853,52.90194702
854,44.78898239
855,49.81001282
856,49.49246597
857,47.34546280
858,46.04747391
859,45.46359253
860,45.41393661
861,45.47430420
862,47.57974243
863,45.32122421
864,48.58266830
865,47.62790298
866,45.32891083
867,44.45458603
868,43.99010849
869,49.46577072
870,45.17370224
871,47.77761841
872,48.34136581
873,46.16583252
874,44.94377136
875,44.72966766
876,43.68935776
877,45.23815536
878,49.45735931
879,43.66362381
880,47.81241608
881,48.22177505
882,47.50879288
883,44.75303268
884,44.38905334
885,53.98248672
886,44.79506302
887,45.65262604
888,46.70379257
889,47.16450119
890,47.31752777
891,45.91254425
892,46.15041733
893,51.00642395
894,44.13364410
895,44.23115158
896,45.04514313
897,45.16134644
898,44.94228745
899,45.16770935
900,44.03932571
901,50.29686737
902,46.65010834
903,47.12281036
904,45.08050919
905,44.52760696
906,44.44367599
907,44.77705002
908,44.96527863
909,45.09501648
910,45.01836777
911,49.74327850
912,45.86677551
913,46.84828568
914,44.71752930
915,43.74442673
916,44.00047684
917,44.23307037
918,43.31454849
919,42.02532959
920,46.23582840
921,46.34223175
922,47.43833542
923,47.69338989
924,43.87671280
925,43.60752487
926,45.54161835
927,45.53414917
928,50.73566055
929,44.89772797
930,46.27881622
931,49.38524246
932,46.71085739
933,45.81666946
934,44.70130539
935,45.63644791
936,55.11526871
937,44.36798096
938,45.34712601
939,46.84963989
940,46.52232361
941,44.90974426
942,43.82079315
943,43.87703705
944,45.15318298
945,49.10365677
946,43.61148834
947,44.88066483
948,45.95520020
949,44.86986923
950,43.42369461
951,43.80262375
952,43.80057144
953,48.24111176
954,42.85185242
955,43.61041260
956,44.32408524
957,44.29047394
958,42.99451828
959,42.61386490
960,42.33238220
961,49.55207062
962,43.88297653
963,44.84086609
964,45.64471436
965,45.54191971
966,44.77586746
967,43.43142700
968,43.62466431
969,46.30835342
970,41.71802902
971,41.65099716
972,43.71885300
973,43.24003601
974,43.07477951
975,43.05166626
976,43.09147263
977,46.84222794
978,42.89148712
979,44.17986298
980,44.90042496
981,44.51046753
982,43.99013901
983,43.10895920
984,43.17388916
985,50.22143936
986,42.86651993
987,42.62279510
988,43.30992889
989,43.44783783
990,42.80011368
991,43.00356674
992,42.43643570
993,46.21307755
994,42.67042160
995,42.85789108
996,43.10882568
997,43.23267365
998,42.43436432
999,42.23672867
1000,41.61887360
1001,45.46279907
1002,44.81671906
1003,44.41185379
1004,42.77855682
1005,42.82621765
1006,43.22177505
1007,42.63358688
1008,41.53895950
1009,40.87281036
1010,45.63322067
1011,42.56534576
1012,44.96160889
1013,43.81098557
1014,43.20020294
1015,43.31055450
1016,43.13404083
1017,43.30429459
1018,47.03416824
1019,42.58114624
1020,43.56859970
1021,44.00548935
1022,42.39495850
1023,42.55160904
1024,42.56253052
1025,48.34793472
1026,42.68279266
1027,43.92824936
1028,44.05932236
1029,44.02762222
1030,43.18774796
1031,42.42227173
1032,40.55084229
1033,40.32177353
1034,47.65425110
1035,41.86545563
1036,44.07453918
1037,46.02819061
1038,43.22391129
1039,42.71674347
1040,43.01717758
1041,43.33039093
1042,46.93864441
1043,42.51567841
1044,44.24969864
1045,44.56218719
1046,43.50318527
1047,43.64221954
1048,43.31573105
1049,51.12080765
1050,43.27123642
1051,43.40548706
1052,44.45533752
1053,44.43568802
1054,43.57503891
1055,42.45470047
1056,41.71569443
1057,40.51461029
1058,35.72727966
1059,37.71636200
1060,37.89054489
1061,42.63263321
1062,40.73960876
1063,41.54495621
1064,41.98089981
1065,42.15391541
1066,42.05082321
1067,44.19395447
1068,42.98994446
1069,43.60972977
1070,43.18719482
1071,43.47099686
1072,42.34567261
1073,41.86318588
1074,42.07739639
1075,47.31467819
1076,40.34486389
1077,43.02323532
1078,44.10659790
1079,42.69565201
1080,42.13511276
1081,41.12503052
1082,46.88360977
1083,40.97543716
1084,42.23555374
1085,42.68950653
1086,42.73593903
1087,42.36553192
1088,43.07221603
1089,42.30154037
1090,47.42636490
1091,42.58197021
1092,42.87467194
1093,43.16108322
1094,43.08469391
1095,43.04476547
1096,42.53638458
1097,42.23194122
1098,42.12639999
1099,42.92389297
1100,40.70748520
1101,41.30598831
1102,43.45052719
1103,42.88971710
1104,41.96526718
1105,41.36261749
1106,41.33734894
1107,45.66231537
1108,41.60260010
1109,42.33234406
1110,42.99923706
1111,42.32853317
1112,42.04571152
1113,41.75655746
1114,41.72934723
1115,48.04446030
1116,41.10359573
1117,41.51947403
1118,43.17259216
1119,43.38821030
1120,42.58967590
1121,41.69730377
1122,42.08372498
1123,43.85267258
1124,40.57554245
1125,41.75675201
1126,42.11694336
1127,42.06817627
1128,41.90239334
1129,41.10933304
1130,40.12858200
1131,43.83823013
1132,41.69891739
1133,41.72640228
1134,42.15725708
1135,42.08266830
1136,41.12581253
1137,40.79424667
1138,40.96132660
1139,39.83012772
1140,42.66770935
1141,39.42489243
1142,40.16766357
1143,42.93172073
1144,40.55779266
1145,41.10110474
1146,40.82174683
1147,44.57092285
1148,40.69882584
1149,41.47019196
1150,41.54061127
1151,41.69639969
1152,40.43503952
1153,40.30515289
1154,40.27893448
1155,33.35880280
1156,40.27091599
1157,40.58910751
1158,40.21453094
1159,40.15565109
1160,41.12633514
1161,40.99577713
1162,40.67695236
1163,40.26280594
1164,39.92911530
1165,40.34659195
1166,39.46316147
1167,40.63584518
1168,41.11233521
1169,40.15936661
1170,40.59861374
1171,41.51677704
1172,46.08262634
1173,40.83636475
1174,41.97830582
1175,43.10075378
1176,43.04846573
1177,42.71599960
1178,41.86784363
1179,42.70034790
1180,44.53007889
1181,41.98769379
1182,42.01524353
1183,42.41307449
1184,41.54990768
1185,40.95132065
1186,40.93832016
1187,40.32143402
1188,43.37379074
1189,40.36055756
1190,42.31540680
1191,40.39856720
1192,40.69371033
1193,39.75415421
1194,39.92085266
1195,39.12071991
1196,44.05155945
1197,41.14720154
1198,40.96971512
1199,40.48553848
1200,41.74174881
1201,41.68122864
1202,41.50663757
1203,40.25482559
1204,43.04741287
1205,39.96347809
1206,40.44688416
1207,42.76412964
1208,42.20517731
1209,42.49965668
1210,42.64360046
1211,44.35069275
1212,41.86364746
1213,41.63199234
1214,41.67986679
1215,41.25722122
1216,41.04409790
1217,41.29182816
1218,43.06316376
1219,39.94647980
1220,42.35664749
1221,41.69250107
1222,41.09401321
1223,40.97245026
1224,40.21203232
1225,40.22020721
1226,38.96302414
1227,39.99549866
1228,41.25693512
1229,40.87781525
1230,41.09869766
1231,41.27540207
1232,41.06883621
1233,41.23733902
1234,40.28754807
1235,41.21021271
1236,39.31107712
1237,41.05297470
1238,41.65243149
1239,47.16369247
1240,43.39575195
1241,41.80819321
1242,40.84834290
1243,45.44674683
1244,40.42139053
1245,41.20198822
1246,42.11208344
1247,42.81151962
1248,43.08435822
1249,41.01591110
1250,40.16752243
1251,46.93177032
1252,39.10955429
1253,41.53369904
1254,42.23266602
1255,42.55105972
1256,42.48858261
1257,41.92696381
1258,44.12668610
1259,41.96913147
1260,41.82808304
1261,41.43527603
1262,41.54560852
1263,41.13859940
1264,38.34900665
1265,40.81637955
1266,40.63230515
1267,40.82023621
1268,40.43377304
1269,40.76065063
1270,40.82303619
1271,41.04357529
1272,41.86252975
1273,41.11780167
1274,41.19694901
1275,41.52029800
1276,41.03669739
1277,41.17883682
1278,40.91573715
1279,41.22431946
1280,40.81682205
1281,40.74774551
1282,40.61418152
1283,41.09560776
1284,39.64060593
1285,30.42914772
1286,38.99955368
1287,39.09233093
1288,39.19585800
1289,38.89331818
1290,40.23435974
1291,40.61082458
1292,40.10868454
1293,39.80981445
1294,39.42424774
1295,39.80538940
1296,39.82910919
1297,39.99712372
1298,38.46408463
1299,39.67940521
1300,39.66833878
1301,39.60383224
1302,39.88989639
1303,40.26054382
1304,44.92048645
1305,39.10408020
1306,39.89216614
1307,41.05144882
1308,39.89651108
1309,39.12564087
1310,39.31966782
1311,44.39173508
1312,39.10591507
1313,39.78470612
1314,40.14839554
1315,40.08995819
1316,39.82001495
1317,40.35131073
1318,42.65787888
1319,40.24702454
1320,40.57564545
1321,39.98833466
1322,39.60753632
1323,39.75953293
1324,40.64479828
1325,41.35456467
1326,40.56662369
1327,39.29750824
1328,39.19944382
1329,39.56284714
1330,39.38670731
1331,39.42604828
1332,41.75807190
1333,39.21907425
1334,39.57609177
1335,39.37857437
1336,39.30236816
1337,39.16418457
1338,38.68702316
1339,39.43379593
1340,39.30095673
1341,39.47229004
1342,38.61197662
1343,39.11433792
1344,38.06974792
1345,39.61524582
1346,38.45143509
1347,39.57880783
1348,39.96391678
1349,39.03853607
1350,39.47530365
1351,38.09989548
1352,40.31406784
1353,37.59419250
1354,39.12104416
1355,37.83453751
1356,37.38404465
1357,37.57222366
1358,37.78470230
1359,39.00282288
1360,39.23261261
1361,39.57342911
1362,39.32196426
1363,38.72378922
1364,39.54573822
1365,30.51028633
1366,34.22450256
1367,35.41212845
1368,34.22269058
1369,27.22942734
1370,37.20980835
1371,37.83029556
1372,37.80746460
1373,37.80903244
1374,37.84071732
1375,36.47996521
1376,36.70343781
1377,36.53710938
1378,36.60023880
1379,37.78563309
1380,36.63673401
1381,40.23608017
1382,36.84401321
1383,37.89000702
1384,38.81286621
1385,38.39016342
1386,38.66094208
1387,38.10787964
1388,29.73767853
1389,27.05610657
1390,38.60630035
1391,38.15971756
1392,38.54425430
1393,40.14093781
1394,38.40632248
1395,40.62865448
1396,38.44188309
1397,39.60792542
1398,39.66023636
1399,40.05939102
1400,35.55228424
1401,27.97699547
1402,26.95351791
1403,38.35863495
1404,38.53873444
1405,37.95087433
1406,39.37347794
1407,39.42350006
1408,28.64979553
1409,26.99522972
1410,36.96496964
1411,37.68048477
1412,37.14887238
1413,37.69088745
1414,39.24729538
1415,30.17986298
1416,39.26580429
1417,35.69450760
1418,34.61963654
1419,26.35102081
1420,35.72129440
1421,34.10086823
1422,34.11525726
1423,27.92015076
1424,36.86765289
1425,40.58615112
1426,41.21170044
1427,40.18477631
1428,40.23783875
1429,39.66015625
1430,36.41896057
1431,32.11277390
1432,28.14073563
1433,37.57653046
1434,39.05049133
1435,39.32660675
1436,38.93747330
1437,39.35059738
1438,30.43807030
1439,30.14939690
1440,37.98201370
1441,38.24353027
1442,36.43850327
1443,38.00522614
1444,27.91547966
1445,27.73902321
1446,39.74665451
1447,39.43289566
1448,39.58275223
1449,37.90331650
1450,37.00817490
1451,28.19505310
1452,27.46174812
1453,36.60125351
1454,36.69820404
1455,35.31676102
1456,27.02532387
1457,26.54785728
1458,37.10087967
1459,37.47142792
1460,37.66169357
1461,38.49355698
1462,26.35785866
1463,26.35716820
1464,36.29356384
1465,34.69046021
1466,26.37361526
1467,33.06943893
1468,34.32434845
1469,25.75698471
1470,36.15190887
1471,35.92452240
1472,35.97381973
1473,36.16266632
1474,26.25820541
1475,36.09447098
1476,36.56888199
1477,36.58595657
1478,33.56595993
1479,27.29263878
1480,35.56137085
1481,35.90169525
1482,34.90928268
1483,34.99061203
1484,25.27746391
1485,34.94630051
1486,33.60435104
1487,33.69533920
1488,31.92758179
1489,26.30438423
1490,32.27215958
1491,34.52728271
1492,34.62768936
1493,34.68273163
1494,26.02772141
1495,35.38190079
1496,35.53057861
1497,35.36460495
1498,35.53486252
1499,25.41519165
1500,35.51886749
1501,34.75082779
1502,34.67201614
1503,34.62472916
1504,25.59629631
1505,34.89849091
1506,34.75990295
1507,34.65742493
1508,35.02653885
1509,25.21447372
1510,34.76845551
1511,34.42319489
1512,34.22605133
1513,31.14839554
1514,27.07078743
1515,32.42937088
1516,33.94264221
1517,34.04870987
1518,34.15137100
1519,32.39396667
1520,27.34360313
1521,31.51507378
1522,33.77709579
1523,33.72586060
1524,32.22812653
1525,25.25453949
1526,34.14205170
1527,34.62105179
1528,35.08526993
1529,35.21132278
1530,25.23659325
1531,35.26797104
1532,34.31573105
1533,32.53334808
1534,25.06916809
1535,32.67219162
1536,34.93331909
1537,32.12574768
1538,26.22549438
1539,33.93629456
1540,34.48104477
1541,34.72132874
1542,32.11841583
1543,26.40860748
1544,24.69506073
1545,34.34329605
1546,37.50352859
1547,35.11357117
1548,35.47275925
1549,27.33049774
1550,35.71199799
1551,33.74719620
1552,34.86406326
1553,32.50704575
1554,25.29216194
1555,31.83727264
1556,31.55426407
1557,25.55405235
1558,34.99774170
1559,35.40049362
1560,35.44694519
1561,35.02161026
1562,25.37633133
1563,32.13874054
1564,31.83953667
1565,24.68979073
1566,31.93506241
1567,34.61798859
1568,33.73821640
1569,31.98599625
1570,27.18663406
1571,33.66173553
1572,33.94180298
1573,33.94862747
1574,34.27536774
1575,24.52994728
1576,34.56972885
1577,34.97534180
1578,34.11671829
1579,30.64530373
1580,26.22275925
1581,23.36295509
1582,35.23656845
1583,35.73796082
1584,34.92895126
1585,35.25917816
1586,36.83602524
1587,29.33616447
1588,37.68087769
1589,35.65317535
1590,35.35255814
1591,33.31441116
1592,26.84607124
1593,25.98065567
1594,32.82895279
1595,36.77458191
1596,37.42539215
1597,38.45913315
1598,34.16161728
1599,29.72690773
1600,26.95954132
1601,34.76381302
1602,35.70837021
1603,35.06464386
1604,36.96357727
1605,28.53222656
1606,28.15114975
1607,36.44227982
1608,36.47412872
1609,36.26892853
1610,26.72968483
1611,26.54154015
1612,37.40911865
1613,39.45860291
1614,40.17424393
1615,39.63689041
1616,36.01025772
1617,29.36862373
1618,26.23482513
1619,35.37464905
1620,34.72878647
1621,33.75856781
1622,36.75133896
1623,26.93694305
1624,26.93271255
1625,37.55474854
1626,39.32004166
1627,38.46305847
1628,25.11966133
1629,25.41106033
1630,37.11468506
1631,35.98399734
1632,26.48742676
1633,35.89458847
1634,35.32678223
1635,25.69189453
1636,35.43144989
1637,36.80819321
1638,34.82953262
1639,34.58228302
1640,26.20909691
1641,25.67375755
1642,35.38339996
1643,34.76485825
1644,34.91484070
1645,37.40877151
1646,25.78038406
1647,25.78532410
1648,36.58843231
1649,35.68529510
1650,37.05216599
1651,25.88316727
1652,34.85529709
1653,26.61755753
1654,37.51624680
1655,35.26835251
1656,34.82125473
1657,27.56801987
1658,26.90683174
1659,37.20095825
1660,38.25666428
1661,37.75017166
1662,37.36730576
1663,35.13124466
