iter,grad_match
170,435.80868530
171,438.98669434
172,498.53094482
173,433.24523926
174,453.97750854
175,471.12533569
176,458.16485596
177,443.89511108
178,434.36785889
179,467.13211060
180,440.46771240
181,442.64984131
182,440.01849365
183,450.85568237
184,433.94296265
185,440.18679810
186,421.27255249
187,431.66381836
188,427.84008789
189,421.15084839
190,474.76556396
191,431.43099976
192,449.99420166
193,505.43148804
194,476.44418335
195,450.56539917
196,436.88113403
197,469.46884155
198,456.59136963
199,448.16296387
200,439.16281128
201,448.20138550
202,428.53649902
203,414.02993774
204,436.30264282
205,406.28027344
206,433.06039429
207,411.70327759
208,440.91305542
209,415.37222290
210,421.10903931
211,467.15304565
212,441.43041992
213,450.08874512
214,436.38873291
215,457.05813599
216,442.31768799
217,444.19558716
218,434.71893311
219,441.50323486
220,428.54162598
221,430.85751343
222,416.46618652
223,456.03308105
224,445.30847168
225,437.15631104
226,423.76065063
227,474.89605713
228,459.01519775
229,467.56536865
230,463.84277344
231,455.89340210
232,426.42391968
233,425.91308594
234,423.20590210
235,422.52551270
236,417.18389893
237,416.91683960
238,414.54318237
239,418.11831665
240,417.15762329
241,411.32211304
242,406.17431641
243,402.86206055
244,409.57897949
245,405.00335693
246,404.37884521
247,411.01678467
248,401.29388428
249,410.76428223
250,406.45178223
251,409.46942139
252,407.20349121
253,408.82510376
254,405.28555298
255,407.71429443
256,411.89862061
257,415.89651489
258,406.10296631
259,398.98275757
260,396.40365601
261,391.43072510
262,389.13909912
263,384.65924072
264,382.99993896
265,387.14263916
266,403.76275635
267,398.87820435
268,385.73580933
269,383.36218262
270,387.15258789
271,381.83187866
272,387.62579346
273,383.96606445
274,385.70755005
275,381.84585571
276,384.78015137
277,388.72689819
278,384.08245850
279,387.90890503
280,383.73880005
281,393.20669556
282,377.52618408
283,374.62533569
284,375.92160034
285,374.05557251
286,372.45971680
287,373.84973145
288,372.15982056
289,389.33834839
290,376.88714600
291,372.02658081
292,372.05871582
293,381.23803711
294,408.43850708
295,365.99871826
296,404.91680908
297,460.57397461
298,375.41729736
299,458.45080566
300,495.61499023
301,493.02243042
302,431.14074707
303,453.34844971
304,447.36178589
305,442.10836792
306,463.86505127
307,408.96328735
308,407.83901978
309,433.73159790
310,430.66992188
311,435.83621216
312,435.75625610
313,412.82324219
314,411.33874512
315,417.49801636
316,410.72735596
317,394.95532227
318,449.86511230
319,426.06893921
320,453.90286255
321,434.09173584
322,433.11853027
323,434.14285278
324,446.12329102
325,430.85144043
326,436.96600342
327,406.15554810
328,467.26110840
329,454.48074341
330,418.09466553
331,432.39389038
332,437.96994019
333,437.43051147
334,436.95932007
335,423.67108154
336,399.45687866
337,445.58044434
338,446.45083618
339,438.90551758
340,397.26629639
341,397.75897217
342,445.65264893
343,389.47827148
344,424.38378906
345,437.54794312
346,448.59844971
347,397.21963501
348,418.22619629
349,385.75793457
350,419.97058105
351,363.79821777
352,380.13024902
353,358.68301392
354,376.04986572
355,379.77633667
356,374.94885254
357,376.52609253
358,377.89096069
359,380.43444824
360,379.80081177
361,382.22100830
362,387.20245361
363,376.69723511
364,394.29931641
365,367.79974365
366,371.27688599
367,366.25726318
368,374.79962158
369,369.87738037
370,371.24435425
371,365.73770142
372,356.34704590
373,362.37893677
374,357.91506958
375,363.87915039
376,354.72119141
377,357.51660156
378,353.30932617
379,349.11990356
380,348.01629639
381,344.26925659
382,345.34689331
383,343.67398071
384,371.32559204
385,367.22515869
386,371.43240356
387,361.61285400
388,339.22079468
389,335.52981567
390,344.48031616
391,350.22702026
392,363.72546387
393,352.65118408
394,349.67837524
395,340.85870361
396,341.89071655
397,334.35894775
398,328.99740601
399,345.89044189
400,335.80371094
401,339.06311035
402,339.86715698
403,341.69769287
404,339.44366455
405,335.69613647
406,332.54113770
407,340.66693115
408,338.39495850
409,346.10028076
410,340.60675049
411,333.18399048
412,341.86260986
413,346.46472168
414,349.42752075
415,337.11767578
416,335.38677979
417,344.62667847
418,334.57580566
419,351.23757935
420,340.06903076
421,336.88888550
422,338.38479614
423,338.60375977
424,347.74060059
425,333.91256714
426,339.91894531
427,335.64291382
428,335.01690674
429,343.01269531
430,332.36502075
431,331.10037231
432,349.16824341
433,329.37899780
434,333.25534058
435,330.74795532
436,323.83782959
437,324.26058960
438,319.26736450
439,329.42871094
440,325.27944946
441,343.46936035
442,337.01391602
443,327.23559570
444,328.36944580
445,332.00976562
446,351.14843750
447,333.97158813
448,329.43817139
449,348.89556885
450,327.21881104
451,333.08776855
452,333.98715210
453,331.33340454
454,335.03485107
455,333.42562866
456,331.75778198
457,364.25692749
458,356.72836304
459,343.90438843
460,326.76141357
461,333.59680176
462,330.62493896
463,329.97167969
464,326.87356567
465,320.52926636
466,337.64071655
467,312.34179688
468,312.91986084
469,328.90588379
470,311.18878174
471,346.69305420
472,326.12023926
473,326.72769165
474,332.93005371
475,317.00973511
476,313.95709229
477,327.34985352
478,341.11203003
479,312.51864624
480,355.20611572
481,321.62518311
482,336.71472168
483,317.06878662
484,312.55859375
485,320.34036255
486,308.70883179
487,313.73751831
488,315.16693115
489,310.47943115
490,308.87576294
491,323.10623169
492,302.28939819
493,310.54608154
494,303.62078857
495,297.68188477
496,299.49636841
497,302.01882935
498,311.13592529
499,303.92831421
500,316.45034790
501,314.27624512
502,318.95452881
503,304.53329468
504,344.52163696
505,315.17938232
506,311.11370850
507,316.06503296
508,306.19241333
509,316.55407715
510,311.66317749
511,313.73532104
512,308.42718506
513,309.09100342
514,303.48519897
515,300.39279175
516,305.44125366
517,333.82879639
518,298.37631226
519,290.22171021
520,297.54135132
521,301.15097046
522,294.94570923
523,306.79519653
524,337.24291992
525,290.19540405
526,303.39285278
527,328.79464722
528,298.01525879
529,281.13778687
530,282.17492676
531,284.69729614
532,303.22686768
533,291.23852539
534,290.35989380
535,299.89199829
536,289.94061279
537,297.73550415
538,291.68505859
539,292.31610107
540,316.06222534
541,310.58651733
542,296.49298096
543,298.03546143
544,290.81771851
545,298.30740356
546,286.99938965
547,278.37326050
548,291.39190674
549,298.35339355
550,292.97293091
551,301.64105225
552,284.19909668
553,282.30804443
554,299.57339478
555,276.86834717
556,288.33609009
557,304.24450684
558,276.95803833
559,276.91888428
560,294.21636963
561,273.55447388
562,282.25012207
563,278.38302612
564,274.02389526
565,282.27114868
566,290.64993286
567,353.18536377
568,392.98855591
569,473.02453613
570,338.74536133
571,465.71777344
572,545.06341553
573,478.49444580
574,545.25976562
575,517.37622070
576,544.61303711
577,489.65014648
578,452.44677734
579,484.31219482
580,486.94180298
581,465.83450317
582,484.99749756
583,467.93832397
584,469.82894897
585,440.13046265
586,460.12286377
587,431.41961670
588,454.18218994
589,423.93484497
590,425.07046509
591,388.20571899
592,392.05346680
593,431.41275024
594,420.29226685
595,388.40451050
596,373.35336304
597,411.03576660
598,384.99508667
599,379.24832153
600,378.57510376
601,377.53720093
602,374.15762329
603,362.56091309
604,369.16052246
605,362.69561768
606,357.42105103
607,350.40689087
608,352.18325806
609,354.59609985
610,355.01428223
611,353.34146118
612,360.40527344
613,367.29302979
614,354.99722290
615,356.34005737
616,345.08990479
617,362.99993896
618,341.87139893
619,342.34109497
620,385.30502319
621,345.50070190
622,355.82522583
623,367.88671875
624,378.36041260
625,366.82400513
626,351.82034302
627,345.09118652
628,350.10430908
629,344.25732422
630,344.92486572
631,360.71560669
632,350.45816040
633,352.53289795
634,346.58633423
635,330.84313965
636,328.85583496
637,365.26150513
638,340.69726562
639,323.35665894
640,322.70056152
641,318.79965210
642,324.70367432
643,333.66043091
644,319.00210571
645,320.44180298
646,309.10150146
647,316.53643799
648,310.16098022
649,316.66397095
650,311.79373169
651,317.14483643
652,307.84899902
653,304.42355347
654,332.67303467
655,307.79541016
656,304.71676636
657,318.79177856
658,322.58517456
659,346.52859497
660,312.61871338
661,316.79525757
662,342.59228516
663,331.12725830
664,322.14151001
665,326.05023193
666,341.90548706
667,330.69393921
668,332.40533447
669,322.42459106
670,327.13217163
671,312.20748901
672,319.26489258
673,326.69564819
674,317.78677368
675,314.96777344
676,333.05377197
677,316.93637085
678,316.29080200
679,346.06555176
680,332.32781982
681,346.98529053
682,320.48492432
683,335.69186401
684,317.45568848
685,318.50634766
686,338.59713745
687,333.76150513
688,334.99548340
689,333.10556030
690,310.69662476
691,316.64956665
692,322.59509277
693,308.01452637
694,313.25796509
695,317.64358521
696,309.92221069
697,306.25781250
698,328.13101196
699,310.58450317
700,312.05178833
701,304.97576904
702,298.91925049
703,309.75003052
704,331.33386230
705,328.38336182
706,327.70629883
707,317.59863281
708,313.21615601
709,306.89691162
710,303.70526123
711,304.12341309
712,301.27890015
713,296.56182861
714,289.91131592
715,303.05661011
716,310.99044800
717,299.83471680
718,291.83419800
719,295.70928955
720,286.54934692
721,290.97482300
722,287.99655151
723,288.73629761
724,294.80978394
725,298.63699341
726,293.22674561
727,293.66073608
728,291.69525146
729,292.23690796
730,294.79931641
731,293.48764038
732,291.78872681
733,297.33084106
734,301.97357178
735,298.99368286
736,312.80862427
737,294.91668701
738,289.22174072
739,291.84014893
740,313.42666626
741,291.71017456
742,298.66671753
743,291.81130981
744,290.75622559
745,317.82540894
746,295.07952881
747,292.83514404
748,317.33462524
749,305.57885742
750,304.81332397
751,313.61019897
752,296.83352661
753,299.63757324
754,315.38592529
755,301.53277588
756,300.59710693
757,299.83432007
758,300.84805298
759,313.11898804
760,301.18753052
761,304.81085205
762,336.11352539
763,307.19082642
764,309.95614624
765,317.77749634
766,313.23135376
767,315.44866943
768,310.09741211
769,325.01940918
770,307.06961060
771,308.70095825
772,311.98233032
773,308.83755493
774,313.10202026
775,335.29113770
776,323.50537109
777,306.48681641
778,312.87420654
779,317.87554932
780,309.74209595
781,313.42987061
782,309.39050293
783,297.51623535
784,305.26080322
785,313.74142456
786,305.01049805
787,329.52005005
788,307.26647949
789,304.00201416
790,302.23803711
791,299.51000977
792,299.64434814
793,294.89819336
794,334.01715088
795,319.33120728
796,343.66119385
797,303.89953613
798,309.66894531
799,311.61245728
800,317.43411255
801,290.64157104
802,297.20046997
803,294.41522217
804,310.74710083
805,316.60760498
806,327.36279297
807,291.44500732
808,320.49978638
809,290.49282837
810,299.78289795
811,330.65798950
812,304.43646240
813,316.39379883
814,338.71667480
815,308.77429199
816,339.14505005
817,348.10842896
818,328.33148193
819,357.37374878
820,313.48339844
821,357.05017090
822,339.10098267
823,330.32595825
824,361.13406372
825,351.75564575
826,351.06814575
827,359.81976318
828,352.38961792
829,348.44360352
830,347.07962036
831,343.48587036
832,335.07296753
833,340.68457031
834,312.96487427
835,309.29861450
836,323.66567993
837,306.04940796
838,317.34747314
839,351.29910278
840,315.72506714
841,321.27780151
842,345.76531982
843,324.45193481
844,326.86407471
845,333.79495239
846,320.65338135
847,324.51815796
848,330.04116821
849,317.38806152
850,311.93829346
851,314.17538452
852,312.11581421
853,309.22790527
854,318.05047607
855,296.64590454
856,311.45941162
857,304.51651001
858,304.51760864
859,307.46221924
860,300.84185791
861,301.01269531
862,300.92779541
863,297.23330688
864,294.98889160
865,302.46762085
866,306.51516724
867,315.45947266
868,301.18835449
869,290.17840576
870,300.50335693
871,284.81118774
872,287.08578491
873,307.71459961
874,291.74853516
875,290.36648560
876,296.51077271
877,292.58993530
878,295.15484619
879,301.13818359
880,290.90054321
881,296.18011475
882,296.34902954
883,297.25842285
884,288.12207031
885,288.51928711
886,305.71994019
887,295.56140137
888,293.91677856
889,297.01528931
890,290.08813477
891,293.46212769
892,276.05883789
893,289.84402466
894,287.10031128
895,297.51635742
896,287.51617432
897,296.26263428
898,288.02496338
899,297.59609985
900,286.90786743
901,287.18179321
902,293.31472778
903,280.72323608
904,304.06469727
905,291.85183716
906,310.94506836
907,283.71777344
908,295.02664185
909,327.91891479
910,290.52691650
911,313.93161011
912,325.26293945
913,314.62246704
914,336.01956177
915,364.31710815
916,335.06326294
917,325.14099121
918,338.34536743
919,329.46963501
920,346.91424561
921,397.30316162
922,343.70449829
923,348.66134644
924,347.72421265
925,330.88815308
926,336.35995483
927,322.58285522
928,362.16897583
929,321.96701050
930,313.29415894
931,308.52307129
932,321.91275024
933,303.79071045
934,345.94354248
935,330.87771606
936,296.66525269
937,307.23922729
938,321.23571777
939,308.79806519
940,326.39938354
941,303.15942383
942,326.49136353
943,333.03149414
944,321.19070435
945,317.02987671
946,303.49942017
947,302.96218872
948,307.05313110
949,313.53338623
950,301.07464600
951,304.28778076
952,288.39547729
953,296.87619019
954,313.69265747
955,306.37872314
956,293.88153076
957,312.40319824
958,309.38772583
959,298.94146729
960,293.16693115
961,301.09661865
962,311.59182739
963,295.68246460
964,305.03939819
965,317.31427002
966,298.50442505
967,300.42675781
968,315.37088013
969,293.24865723
970,300.13220215
971,303.98672485
972,301.12423706
973,297.25991821
974,278.79779053
975,278.69390869
976,293.77154541
977,296.23422241
978,323.09970093
979,293.16644287
980,290.93115234
981,296.42980957
982,303.08547974
983,313.77865601
984,314.55172729
985,288.89999390
986,294.91775513
987,306.48632812
988,292.40899658
989,290.58642578
990,289.20550537
991,295.72964478
992,285.73568726
993,303.62609863
994,308.00988770
995,293.92678833
996,288.82290649
997,298.25750732
998,291.91790771
999,288.92907715
1000,295.83737183
1001,307.08544922
1002,305.65890503
1003,297.72357178
1004,288.57510376
1005,292.22964478
1006,291.29031372
1007,326.19378662
1008,301.75088501
1009,302.33593750
1010,299.38281250
1011,304.05273438
1012,294.99575806
1013,317.49154663
1014,320.01947021
1015,308.08401489
1016,299.10961914
1017,293.78979492
1018,288.80261230
1019,288.91864014
1020,287.13519287
1021,292.46929932
1022,297.08462524
1023,294.01858521
1024,280.25027466
1025,292.66995239
1026,306.73251343
1027,294.83883667
1028,276.99874878
1029,292.41787720
1030,306.45523071
1031,285.06677246
1032,286.64285278
1033,310.80624390
1034,291.92752075
1035,307.54885864
1036,329.94360352
1037,309.41070557
1038,313.89556885
1039,330.66577148
1040,338.87509155
1041,311.96569824
1042,316.65521240
1043,339.51986694
1044,339.57730103
1045,306.95269775
1046,322.26904297
1047,329.41171265
1048,317.86489868
1049,319.37225342
1050,345.61325073
1051,309.19546509
1052,340.63449097
1053,316.17990112
1054,327.81677246
1055,304.82400513
1056,322.96984863
1057,343.36856079
1058,310.39157104
1059,334.23593140
1060,321.89523315
1061,325.02819824
1062,308.52630615
1063,319.38064575
1064,309.82504272
1065,315.93975830
1066,303.82574463
1067,294.64102173
1068,310.84356689
1069,286.09024048
1070,272.64401245
1071,294.40762329
1072,282.71020508
1073,284.39395142
1074,290.14865112
1075,295.24694824
1076,302.05554199
1077,283.34927368
1078,296.15081787
1079,297.39096069
1080,295.30364990
1081,302.77526855
1082,300.98239136
1083,300.83853149
1084,307.92330933
1085,294.96572876
1086,308.51651001
1087,281.51187134
1088,284.27966309
1089,292.06024170
1090,285.26348877
1091,287.05032349
1092,300.63824463
1093,277.19696045
1094,282.57977295
1095,298.10342407
1096,289.37307739
1097,284.09271240
1098,281.52737427
1099,299.40774536
1100,282.96188354
1101,280.05490112
1102,298.19268799
1103,317.86944580
1104,313.01296997
1105,277.20025635
1106,307.24096680
1107,312.25311279
1108,310.87164307
1109,325.40377808
1110,315.46554565
1111,324.30996704
1112,313.79202271
1113,314.89764404
1114,304.88616943
1115,311.63055420
1116,294.84194946
1117,286.01583862
1118,309.82656860
1119,283.95898438
1120,283.68289185
1121,292.85263062
1122,290.40747070
1123,291.00985718
1124,280.33444214
1125,289.43280029
1126,296.39837646
1127,293.20986938
1128,303.52020264
1129,294.87271118
1130,297.81689453
1131,287.01452637
1132,295.70812988
1133,301.21704102
1134,287.87670898
1135,276.45983887
1136,282.01852417
1137,281.77981567
1138,280.33978271
1139,293.44082642
1140,284.68273926
1141,277.75057983
1142,299.50567627
1143,286.67504883
1144,283.95831299
1145,293.42807007
1146,287.91860962
1147,287.61932373
1148,294.31188965
1149,281.74606323
1150,282.83551025
1151,289.50918579
1152,278.44338989
1153,281.46105957
1154,284.30789185
1155,281.38613892
1156,283.34277344
1157,278.40130615
1158,276.77209473
1159,282.50454712
1160,281.33856201
1161,291.07983398
1162,287.18890381
1163,275.79595947
1164,280.26998901
1165,289.48474121
1166,285.34500122
1167,292.35458374
1168,289.99343872
1169,283.32690430
1170,291.89941406
1171,283.76608276
1172,285.23001099
1173,281.24234009
1174,285.64126587
1175,286.44418335
1176,282.96224976
1177,273.93649292
1178,275.26934814
1179,274.17922974
1180,276.93881226
1181,290.72250366
1182,279.52355957
1183,278.69113159
1184,286.80743408
1185,282.80392456
1186,279.27343750
1187,277.20434570
1188,275.53479004
1189,279.95486450
1190,280.05584717
1191,278.76010132
1192,274.70932007
1193,283.04910278
1194,279.60662842
1195,285.51495361
1196,272.00381470
1197,285.39419556
1198,274.22314453
1199,279.06988525
1200,285.14770508
1201,280.91146851
1202,280.74597168
1203,308.11657715
1204,286.96008301
1205,283.41818237
1206,302.94461060
1207,290.84664917
1208,290.49151611
1209,285.55728149
1210,288.56210327
1211,303.52337646
1212,275.94018555
1213,282.21539307
1214,278.19903564
1215,274.91397095
1216,293.37240601
1217,275.66680908
1218,283.34283447
1219,280.50784302
1220,274.18511963
1221,279.58828735
1222,286.58432007
1223,332.85549927
1224,299.45669556
1225,309.80407715
1226,285.10882568
1227,300.72821045
1228,307.96252441
1229,302.30218506
1230,313.74078369
1231,304.38461304
1232,308.65249634
1233,283.25891113
1234,282.11285400
1235,315.20199585
1236,293.60919189
1237,300.03521729
1238,354.30627441
1239,287.75445557
1240,304.10842896
1241,321.07015991
1242,312.71524048
1243,305.59646606
1244,332.49502563
1245,310.07452393
1246,307.00277710
1247,308.80511475
1248,297.88998413
1249,304.80563354
1250,302.53506470
1251,287.61105347
1252,278.83953857
1253,305.89712524
1254,291.68835449
1255,295.96307373
1256,316.03753662
1257,285.75848389
1258,309.25030518
1259,303.60083008
1260,310.72015381
1261,311.90991211
1262,316.10113525
1263,305.41259766
1264,296.07846069
1265,293.98660278
1266,305.01400757
1267,304.79571533
1268,297.10983276
1269,292.24920654
1270,289.45083618
1271,285.59597778
1272,281.98834229
1273,272.36044312
1274,273.61077881
1275,268.60961914
1276,276.19088745
1277,292.98602295
1278,281.95059204
1279,290.73843384
1280,298.23489380
1281,284.85577393
1282,281.24255371
1283,285.10781860
1284,276.58367920
1285,282.96533203
1286,287.59805298
1287,277.53308105
1288,276.79962158
1289,285.19711304
1290,282.17999268
1291,284.38580322
1292,271.76693726
1293,280.74987793
1294,281.52886963
1295,296.96200562
1296,278.75769043
1297,284.45605469
1298,279.27523804
1299,273.39715576
1300,293.60852051
1301,320.51367188
1302,337.01727295
1303,294.13726807
1304,365.66476440
1305,362.69458008
1306,351.84188843
1307,386.38717651
1308,366.31219482
1309,349.67385864
1310,345.89746094
1311,318.80010986
1312,332.30581665
1313,334.13552856
1314,362.53323364
1315,404.01599121
1316,354.96923828
1317,346.52825928
1318,388.59127808
1319,413.59658813
1320,437.68505859
1321,443.60647583
1322,387.30529785
1323,408.30545044
1324,416.54922485
1325,392.45336914
1326,395.58761597
1327,382.50329590
1328,364.83279419
1329,382.82824707
1330,373.97238159
1331,366.73046875
1332,374.88687134
1333,372.86547852
1334,361.30798340
1335,351.98925781
1336,340.02108765
1337,341.64541626
1338,349.83459473
1339,363.64202881
1340,394.85546875
1341,318.99920654
1342,336.24124146
1343,364.64868164
1344,327.79650879
1345,356.04302979
1346,321.44546509
1347,322.25531006
1348,336.84790039
1349,323.25259399
1350,314.99984741
1351,315.88598633
1352,314.85760498
1353,301.26480103
1354,308.89117432
1355,308.02532959
1356,375.18432617
1357,331.93426514
1358,298.41873169
1359,351.31521606
1360,313.60220337
1361,297.30044556
1362,323.84356689
1363,289.75460815
1364,310.46386719
1365,304.14715576
1366,306.03894043
1367,294.78649902
1368,303.65869141
1369,305.31097412
1370,290.99847412
1371,321.13845825
1372,286.47698975
1373,312.15936279
1374,280.21792603
1375,285.57843018
1376,294.09188843
1377,274.48593140
1378,291.37490845
1379,287.21340942
1380,288.90414429
1381,284.16445923
1382,290.87088013
1383,286.91549683
1384,287.43829346
1385,286.94180298
1386,292.56097412
1387,289.03329468
1388,280.18191528
1389,290.30844116
1390,288.63833618
1391,286.09609985
1392,288.71154785
1393,295.54223633
1394,289.32775879
1395,283.45962524
1396,278.94735718
1397,277.39303589
1398,280.04190063
1399,280.35574341
1400,279.20642090
1401,279.91778564
1402,275.03411865
1403,274.73028564
1404,271.52239990
1405,268.91415405
1406,287.30685425
1407,295.08654785
1408,327.81729126
1409,291.93667603
1410,287.14505005
1411,321.91928101
1412,314.43426514
1413,326.20208740
1414,320.72702026
1415,375.77856445
1416,307.96649170
1417,337.34274292
1418,316.44738770
1419,325.25387573
1420,286.20965576
1421,290.39141846
1422,311.74221802
1423,287.74606323
1424,287.38211060
1425,301.53573608
1426,313.13223267
1427,312.83721924
1428,328.80166626
1429,316.32550049
1430,299.83422852
1431,303.10391235
1432,310.03997803
1433,311.19161987
1434,295.37677002
1435,292.25433350
1436,301.52462769
1437,285.06634521
1438,283.10125732
1439,302.20718384
1440,288.23168945
1441,290.57504272
1442,274.76916504
1443,271.19204712
1444,272.19390869
1445,283.46682739
1446,275.39733887
1447,266.33462524
1448,269.33477783
1449,269.58419800
1450,279.39123535
1451,265.53265381
1452,282.33395386
1453,270.59020996
1454,276.13619995
1455,284.89224243
1456,281.07431030
1457,276.96124268
1458,265.96127319
1459,287.95330811
1460,273.73922729
1461,270.53573608
1462,277.39227295
1463,273.31561279
1464,258.27792358
1465,259.99658203
1466,261.91510010
1467,260.80581665
1468,265.62875366
1469,267.81954956
1470,268.77545166
1471,263.30844116
1472,264.58987427
1473,266.74957275
1474,263.76071167
1475,267.33193970
1476,264.05114746
1477,265.74154663
1478,265.24844360
1479,265.32592773
1480,267.17242432
1481,263.80032349
1482,265.94088745
1483,262.37017822
1484,263.56311035
1485,262.57681274
1486,263.48239136
1487,265.91845703
1488,265.49954224
1489,265.00912476
1490,266.32266235
1491,261.65689087
1492,261.51763916
1493,263.80502319
1494,265.59536743
1495,262.38293457
1496,262.30862427
1497,265.10620117
1498,265.39651489
1499,257.26205444
1500,275.19537354
1501,289.34164429
1502,312.60247803
1503,256.75372314
1504,267.07061768
1505,269.10156250
1506,274.98843384
1507,277.54840088
1508,291.15368652
1509,278.48150635
1510,282.57110596
1511,290.39791870
1512,251.69122314
1513,262.79797363
1514,293.35195923
1515,272.64511108
1516,272.30322266
1517,289.27651978
1518,287.20663452
1519,277.62689209
1520,276.53210449
1521,275.17068481
1522,264.79248047
1523,264.84268188
1524,266.75003052
1525,260.51812744
1526,268.88208008
1527,261.79092407
1528,274.56604004
1529,277.71627808
1530,266.98110962
1531,265.68887329
1532,268.29504395
1533,248.16554260
1534,279.10791016
1535,274.23068237
1536,278.73916626
1537,283.18463135
1538,277.70196533
1539,271.08224487
1540,278.08825684
1541,272.67547607
1542,273.27651978
1543,269.08419800
1544,271.06347656
1545,278.93692017
1546,266.75155640
1547,251.98268127
1548,273.00769043
1549,253.35083008
1550,253.36619568
1551,257.04464722
1552,262.28588867
1553,256.41036987
1554,264.60302734
1555,267.63873291
1556,311.38592529
1557,271.21261597
1558,266.05661011
1559,288.55050659
1560,284.47442627
1561,269.40820312
1562,280.96902466
1563,279.32015991
1564,276.86938477
1565,282.10308838
1566,275.30972290
1567,288.40039062
1568,286.36434937
1569,264.05551147
1570,266.27761841
1571,278.00720215
1572,261.06887817
1573,260.82922363
1574,259.11117554
1575,286.24261475
1576,263.50180054
1577,267.54791260
1578,270.99804688
1579,264.66998291
1580,262.49847412
1581,258.48175049
1582,259.69970703
1583,254.54333496
1584,254.24931335
1585,259.50817871
1586,302.45651245
1587,300.24801636
1588,264.61050415
1589,271.64349365
1590,273.99975586
1591,294.25634766
1592,283.39099121
1593,283.03128052
1594,281.45822144
1595,278.10946655
1596,277.62130737
1597,286.92196655
1598,280.91256714
1599,275.03158569
1600,273.37472534
1601,258.26855469
1602,258.49963379
1603,283.25912476
1604,258.53823853
1605,264.76422119
1606,307.84255981
1607,270.49169922
1608,270.80517578
1609,293.33493042
1610,267.90777588
1611,286.37371826
1612,310.88909912
1613,295.42056274
1614,322.79635620
1615,299.92233276
1616,295.10290527
1617,272.36315918
1618,281.11203003
1619,282.41378784
1620,294.82452393
1621,293.16564941
1622,285.02273560
1623,270.53085327
1624,269.49719238
1625,273.40963745
1626,266.34307861
1627,263.27203369
1628,258.74664307
1629,258.25637817
1630,256.13769531
1631,257.64614868
1632,273.75262451
1633,287.31341553
1634,254.21136475
1635,292.07247925
1636,280.37799072
1637,276.76196289
1638,326.31307983
1639,303.15777588
1640,294.63015747
1641,296.97891235
1642,291.66622925
1643,278.40853882
1644,317.43490601
1645,297.02307129
1646,289.58786011
1647,274.15637207
1648,262.50302124
1649,312.16744995
1650,265.70263672
1651,272.91503906
1652,296.41860962
1653,275.83029175
1654,273.65228271
1655,294.60800171
1656,274.16156006
1657,283.29769897
1658,269.59533691
1659,279.13085938
1660,266.67871094
1661,262.31805420
1662,267.88510132
